worker_id,name,city,zone_id,registration_date,weeks_active,is_eligible,worker_type,platforms,n_platforms,hours_per_day,active_days_per_week,weekly_earnings_avg,loyalty_weeks,loyalty_discount,autopay_enabled,autopay_discount,multi_platform_score,hist_claim_count,zone_risk_score
W002304,Meena Patel,Bengaluru,Z0048,2024-07-25,74,True,full_time,Zepto,1,8.3,6,3575.57,3,0.03,False,0.0,0.207,3,0.31
W002305,Arjun Singh,Mumbai,Z0042,2024-11-19,58,True,full_time,Swiggy|Zomato,2,8.6,4,4105.82,4,0.04,True,0.05,0.494,5,0.5489
W002306,Arun Shah,Bengaluru,Z0059,2025-01-25,48,True,full_time,Blinkit,1,7.6,4,1816.67,1,0.01,False,0.0,0.255,3,0.3822
W002307,Divya Babu,Kolkata,Z0081,2025-05-03,34,True,full_time,Amazon_Flex,1,7.9,5,2899.9,7,0.07,False,0.0,0.277,1,0.4557
W002308,Vijay Das,Kolkata,Z0085,2024-01-17,102,True,super_active,Zomato,1,11.7,6,4837.13,17,0.15,False,0.0,0.263,1,0.499
W002309,Arun Shah,Chennai,Z0006,2024-03-23,92,True,part_time,Zepto,1,4.5,5,1447.17,2,0.02,True,0.05,0.277,2,0.4094
W002310,Priya Sharma,Mumbai,Z0042,2025-09-29,13,True,full_time,Zepto|Swiggy|Zomato,3,7.9,4,2868.85,6,0.06,False,0.0,0.635,0,0.5489
W002311,Vijay Das,Delhi,Z0103,2024-08-27,70,True,super_active,Amazon_Flex,1,13.5,4,4609.52,9,0.09,True,0.05,0.263,5,0.5
W002312,Arjun Singh,Delhi,Z0103,2025-05-13,33,True,part_time,Zomato,1,3.1,4,723.52,1,0.01,True,0.05,0.208,2,0.5
W002313,Arjun Singh,Pune,Z0071,2024-02-15,97,True,super_active,Zepto|Blinkit,2,10.2,6,3996.22,24,0.15,True,0.05,0.429,3,0.3685
W002314,Kavitha Nair,Bengaluru,Z0052,2025-09-30,13,True,full_time,Amazon_Flex,1,8.5,5,4262.08,13,0.13,False,0.0,0.228,1,0.3367
W002315,Arjun Singh,Mumbai,Z0031,2025-06-14,28,True,super_active,Blinkit,1,12.3,4,4664.9,6,0.06,False,0.0,0.269,1,0.452
W002316,Rohit Joshi,Chennai,Z0003,2024-06-14,80,True,super_active,Swiggy|Zepto|Blinkit,3,11.0,5,3875.94,21,0.15,True,0.05,0.634,1,0.3985
W002317,Anjali Verma,Mumbai,Z0037,2024-11-25,57,True,full_time,Swiggy|Zomato,2,8.7,5,4089.45,5,0.05,True,0.05,0.457,1,0.5036
W002318,Anjali Verma,Hyderabad,Z0063,2024-12-08,55,True,full_time,Blinkit,1,7.5,5,3274.38,21,0.15,False,0.0,0.295,5,0.4175
W002319,Suresh Reddy,Ahmedabad,Z0088,2024-05-03,86,True,full_time,Zepto,1,7.4,4,2317.37,5,0.05,False,0.0,0.299,4,0.3382
W002320,Lakshmi Rao,Bengaluru,Z0046,2024-03-25,92,True,part_time,Zomato,1,4.7,4,1245.24,0,0.0,False,0.0,0.244,3,0.3337
W002321,Pooja Mishra,Hyderabad,Z0066,2024-08-24,70,True,full_time,Swiggy,1,7.4,3,2112.26,15,0.15,True,0.05,0.22,4,0.4748
W002322,Pooja Mishra,Bengaluru,Z0058,2024-12-26,52,True,full_time,Blinkit,1,8.6,4,2381.35,3,0.03,False,0.0,0.201,0,0.264
W002323,Divya Babu,Mumbai,Z0035,2025-04-17,36,True,part_time,Zepto,1,3.1,4,1241.01,11,0.11,True,0.05,0.268,0,0.4372
W002324,Lakshmi Rao,Bengaluru,Z0055,2024-07-07,77,True,part_time,Zomato|Blinkit,2,3.2,4,1226.11,28,0.15,True,0.05,0.425,7,0.3774
W002325,Arjun Singh,Kolkata,Z0079,2024-03-24,92,True,part_time,Swiggy|Blinkit|Amazon_Flex|Zepto,4,3.7,6,2497.2,1,0.01,True,0.05,0.804,3,0.3925
W002326,Arun Shah,Chennai,Z0006,2024-08-15,71,True,full_time,Zepto|Amazon_Flex,2,7.5,5,3503.39,2,0.02,False,0.0,0.426,2,0.4094
W002327,Ganesh Murugan,Kolkata,Z0087,2024-06-25,79,True,part_time,Swiggy|Zepto|Blinkit,3,4.5,7,3239.3,13,0.13,False,0.0,0.644,3,0.4433
W002328,Anjali Verma,Kolkata,Z0081,2024-05-10,85,True,super_active,Zepto|Zomato,2,13.1,4,4871.16,11,0.11,True,0.05,0.412,7,0.4557
W002329,Pooja Mishra,Hyderabad,Z0060,2024-02-05,99,True,super_active,Blinkit|Zomato,2,12.1,5,4412.88,0,0.0,True,0.05,0.452,1,0.3518
W002330,Suresh Reddy,Mumbai,Z0039,2025-07-25,22,True,super_active,Swiggy,1,11.5,5,5816.18,10,0.1,True,0.05,0.254,2,0.5414
W002331,Ganesh Murugan,Ahmedabad,Z0088,2024-03-31,91,True,full_time,Amazon_Flex|Swiggy,2,7.7,5,2347.54,6,0.06,False,0.0,0.442,3,0.3382
W002332,Ramesh Sundar,Bengaluru,Z0055,2024-12-29,52,True,part_time,Amazon_Flex,1,4.3,5,2101.87,6,0.06,True,0.05,0.295,0,0.3774
W002333,Arjun Singh,Chennai,Z0007,2024-01-14,102,True,part_time,Zepto,1,4.9,5,2195.12,43,0.15,True,0.05,0.255,4,0.4632
W002334,Meena Patel,Chennai,Z0006,2024-03-07,94,True,super_active,Zepto,1,13.3,5,4177.05,4,0.04,False,0.0,0.276,2,0.4094
W002335,Sunita Mehta,Hyderabad,Z0066,2025-11-26,5,True,super_active,Blinkit,1,12.7,4,4851.39,5,0.05,True,0.05,0.255,1,0.4748
W002336,Ramesh Sundar,Delhi,Z0013,2025-05-24,31,True,full_time,Blinkit,1,7.9,3,2321.5,0,0.0,True,0.05,0.261,0,0.4133
W002337,Ganesh Murugan,Kolkata,Z0105,2025-01-23,48,True,part_time,Amazon_Flex|Zepto|Swiggy|Zomato,4,3.8,5,1222.43,1,0.01,False,0.0,0.887,2,0.5
W002338,Kavitha Nair,Chennai,Z0003,2024-06-02,82,True,part_time,Zomato|Blinkit,2,4.0,4,1268.74,4,0.04,True,0.05,0.433,5,0.3985
W002339,Rohit Joshi,Chennai,Z0101,2024-08-02,73,True,full_time,Swiggy,1,8.3,6,4462.97,4,0.04,False,0.0,0.246,1,0.5
W002340,Sunita Mehta,Chennai,Z0006,2025-03-05,43,True,full_time,Zomato,1,7.8,5,2819.06,3,0.03,False,0.0,0.23,4,0.4094
W002341,Vijay Das,Ahmedabad,Z0091,2025-12-04,3,True,super_active,Amazon_Flex,1,13.6,4,3860.38,3,0.03,False,0.0,0.204,0,0.3129
W002342,Kiran Gupta,Pune,Z0076,2025-01-27,48,True,super_active,Blinkit|Zepto|Amazon_Flex,3,13.9,7,6810.02,0,0.0,True,0.05,0.676,1,0.3509
W002343,Kavitha Nair,Mumbai,Z0044,2024-07-19,75,True,full_time,Swiggy|Zepto,2,9.0,6,6031.91,1,0.01,False,0.0,0.495,2,0.3316
W002344,Meena Patel,Chennai,Z0011,2024-04-26,87,True,part_time,Zepto|Amazon_Flex|Blinkit,3,4.4,4,1843.11,4,0.04,False,0.0,0.68,2,0.4109
W002345,Ravi Kumar,Bengaluru,Z0056,2025-04-12,37,True,full_time,Zepto|Zomato,2,7.5,6,4760.6,2,0.02,False,0.0,0.446,1,0.3227
W002346,Ravi Kumar,Bengaluru,Z0051,2025-12-15,2,True,full_time,Zomato,1,8.2,4,2956.31,0,0.0,True,0.05,0.247,0,0.3846
W002347,Arun Shah,Delhi,Z0022,2025-07-23,23,True,full_time,Blinkit,1,8.0,6,4849.55,8,0.08,False,0.0,0.278,1,0.4275
W002348,Anjali Verma,Ahmedabad,Z0089,2024-04-22,88,True,part_time,Blinkit|Zepto,2,4.9,5,1894.98,9,0.09,True,0.05,0.475,1,0.2755
W002349,Rohit Joshi,Kolkata,Z0080,2025-12-03,4,True,full_time,Zepto|Amazon_Flex,2,7.2,6,3982.29,2,0.02,False,0.0,0.425,0,0.4549
W002350,Suresh Reddy,Delhi,Z0103,2024-10-30,61,True,full_time,Amazon_Flex|Zomato,2,8.1,5,3933.11,8,0.08,True,0.05,0.44,1,0.5
W002351,Ravi Kumar,Delhi,Z0018,2024-11-16,58,True,part_time,Zomato|Swiggy|Zepto,3,3.5,6,2197.32,1,0.01,True,0.05,0.666,2,0.4778
W002352,Ravi Kumar,Ahmedabad,Z0090,2024-03-01,95,True,full_time,Swiggy,1,7.1,4,1863.44,1,0.01,True,0.05,0.211,3,0.3766
W002353,Deepa Pillai,Delhi,Z0027,2024-02-03,99,True,part_time,Blinkit|Swiggy,2,3.8,4,1078.75,5,0.05,True,0.05,0.451,6,0.4407
W002354,Arjun Singh,Bengaluru,Z0056,2025-12-06,3,True,part_time,Zepto|Swiggy,2,4.1,4,1138.68,3,0.03,True,0.05,0.406,0,0.3227
W002355,Pooja Mishra,Mumbai,Z0039,2025-02-18,45,True,full_time,Blinkit|Swiggy,2,7.3,4,3130.68,1,0.01,False,0.0,0.485,1,0.5414
W002356,Kavitha Nair,Bengaluru,Z0055,2024-12-09,55,True,part_time,Zomato|Zepto,2,4.5,5,2469.25,6,0.06,False,0.0,0.459,0,0.3774
W002357,Pooja Mishra,Delhi,Z0020,2024-12-03,56,True,super_active,Blinkit,1,12.4,4,5064.86,8,0.08,True,0.05,0.239,4,0.4737
W002358,Arun Shah,Hyderabad,Z0061,2025-07-21,23,True,full_time,Zomato,1,7.2,3,1527.94,2,0.02,True,0.05,0.221,2,0.3633
W002359,Manoj Iyer,Pune,Z0075,2025-03-09,42,True,full_time,Swiggy,1,7.5,3,2104.73,8,0.08,True,0.05,0.293,0,0.3153
W002360,Rohit Joshi,Mumbai,Z0038,2025-04-25,35,True,full_time,Zepto,1,7.9,4,3071.91,18,0.15,True,0.05,0.256,0,0.4735
W002361,Ravi Kumar,Chennai,Z0007,2024-10-03,64,True,full_time,Amazon_Flex,1,8.0,5,3047.76,9,0.09,False,0.0,0.237,2,0.4632
W002362,Sunita Mehta,Delhi,Z0014,2024-07-30,74,True,super_active,Blinkit,1,11.6,4,3235.4,15,0.15,True,0.05,0.296,3,0.377
W002363,Divya Babu,Hyderabad,Z0064,2025-12-10,3,True,full_time,Zepto,1,8.7,5,4277.24,3,0.03,False,0.0,0.238,0,0.3449
W002364,Anjali Verma,Ahmedabad,Z0094,2025-10-20,10,True,part_time,Zepto,1,4.2,5,1296.55,2,0.02,False,0.0,0.291,0,0.3162
W002365,Rohit Joshi,Chennai,Z0005,2024-07-09,77,True,full_time,Blinkit,1,7.1,5,3071.96,9,0.09,False,0.0,0.231,3,0.3739
W002366,Deepa Pillai,Hyderabad,Z0063,2024-05-28,83,True,full_time,Zepto|Blinkit,2,7.5,7,4416.49,15,0.15,True,0.05,0.495,2,0.4175
W002367,Ganesh Murugan,Ahmedabad,Z0092,2025-02-11,46,True,part_time,Zomato,1,3.8,5,1538.05,6,0.06,False,0.0,0.272,3,0.2687
W002368,Nisha Krishnan,Chennai,Z0003,2024-09-25,66,True,super_active,Blinkit|Amazon_Flex,2,12.9,5,5844.45,6,0.06,False,0.0,0.489,2,0.3985
W002369,Meena Patel,Chennai,Z0009,2024-12-17,54,True,super_active,Amazon_Flex|Blinkit|Swiggy,3,11.3,5,5867.97,6,0.06,True,0.05,0.671,3,0.4084
W002370,Arun Shah,Hyderabad,Z0064,2024-12-17,54,True,full_time,Zepto|Amazon_Flex,2,7.7,3,1358.22,0,0.0,False,0.0,0.453,2,0.3449
W002371,Ravi Kumar,Ahmedabad,Z0090,2024-09-10,68,True,super_active,Blinkit,1,11.3,5,4096.29,6,0.06,True,0.05,0.241,3,0.3766
W002372,Manoj Iyer,Delhi,Z0021,2025-08-04,21,True,part_time,Amazon_Flex,1,4.9,3,1529.72,4,0.04,False,0.0,0.229,0,0.4475
W002373,Deepa Pillai,Hyderabad,Z0061,2025-04-17,36,True,part_time,Amazon_Flex|Blinkit,2,4.9,5,1589.64,1,0.01,True,0.05,0.436,2,0.3633
W002374,Divya Babu,Hyderabad,Z0065,2024-10-23,62,True,part_time,Swiggy|Amazon_Flex,2,3.5,4,1312.25,0,0.0,True,0.05,0.418,1,0.3346
W002375,Anjali Verma,Ahmedabad,Z0092,2025-03-19,41,True,full_time,Blinkit|Swiggy,2,8.4,4,2889.99,41,0.15,True,0.05,0.491,4,0.2687
W002376,Lakshmi Rao,Ahmedabad,Z0093,2024-03-20,93,True,full_time,Blinkit|Zepto,2,7.2,5,3201.2,2,0.02,True,0.05,0.431,4,0.3688
W002377,Kavitha Nair,Mumbai,Z0102,2025-10-24,9,True,super_active,Blinkit,1,10.8,4,4971.57,2,0.02,False,0.0,0.204,0,0.5
W002378,Anjali Verma,Kolkata,Z0080,2025-07-17,23,True,part_time,Swiggy,1,3.9,4,1437.31,0,0.0,True,0.05,0.225,1,0.4549
W002379,Kavitha Nair,Ahmedabad,Z0089,2025-06-20,27,True,full_time,Zomato|Blinkit|Zepto,3,8.4,6,3640.5,13,0.13,False,0.0,0.646,0,0.2755
W002380,Sunita Mehta,Delhi,Z0026,2024-12-19,53,True,full_time,Swiggy|Blinkit|Zomato,3,8.1,4,2417.85,2,0.02,True,0.05,0.655,3,0.4921
W002381,Deepa Pillai,Hyderabad,Z0064,2024-08-18,71,True,full_time,Amazon_Flex,1,8.8,4,2843.02,0,0.0,False,0.0,0.208,2,0.3449
W002382,Priya Sharma,Delhi,Z0027,2024-08-31,69,True,part_time,Zepto,1,3.4,4,987.19,0,0.0,False,0.0,0.297,2,0.4407
W002383,Kiran Gupta,Chennai,Z0003,2025-01-14,50,True,full_time,Amazon_Flex,1,7.3,7,4606.43,21,0.15,False,0.0,0.291,1,0.3985
W002384,Kavitha Nair,Bengaluru,Z0046,2025-09-09,16,True,full_time,Swiggy,1,7.1,6,4303.03,16,0.15,True,0.05,0.225,0,0.3337
W002385,Vijay Das,Hyderabad,Z0065,2025-12-09,3,True,super_active,Zomato|Zepto,2,10.6,6,4472.49,3,0.03,True,0.05,0.488,0,0.3346
W002386,Divya Babu,Bengaluru,Z0056,2025-01-16,49,True,part_time,Zomato,1,3.3,5,1504.61,10,0.1,False,0.0,0.239,3,0.3227
W002387,Pooja Mishra,Delhi,Z0030,2024-03-25,92,True,super_active,Zomato|Swiggy,2,13.1,4,6092.98,0,0.0,True,0.05,0.463,6,0.4862
W002388,Nisha Krishnan,Mumbai,Z0034,2025-02-16,45,True,full_time,Amazon_Flex|Zepto|Zomato,3,8.2,6,5252.34,21,0.15,False,0.0,0.621,2,0.4701
W002389,Ganesh Murugan,Mumbai,Z0035,2024-06-03,82,True,full_time,Swiggy,1,7.1,5,2606.27,2,0.02,True,0.05,0.208,6,0.4372
W002390,Arun Shah,Kolkata,Z0078,2025-04-02,39,True,full_time,Zomato|Zepto|Swiggy,3,8.9,4,2185.66,3,0.03,True,0.05,0.609,4,0.425
W002391,Meena Patel,Mumbai,Z0097,2024-04-20,88,True,full_time,Zomato,1,7.3,6,3312.63,10,0.1,True,0.05,0.221,4,0.75
W002392,Nisha Krishnan,Chennai,Z0101,2025-04-16,37,True,full_time,Zepto|Zomato,2,8.8,5,3930.0,5,0.05,True,0.05,0.48,3,0.5
W002393,Meena Patel,Chennai,Z0006,2024-09-12,67,True,full_time,Zepto|Zomato|Blinkit,3,7.8,4,3385.83,1,0.01,True,0.05,0.63,2,0.4094
W002394,Kavitha Nair,Delhi,Z0027,2025-08-31,17,True,full_time,Amazon_Flex,1,7.9,5,4101.3,2,0.02,True,0.05,0.239,0,0.4407
W002395,Ganesh Murugan,Ahmedabad,Z0094,2024-11-30,56,True,full_time,Amazon_Flex|Blinkit,2,8.2,5,3020.38,3,0.03,False,0.0,0.473,1,0.3162
W002396,Suresh Reddy,Hyderabad,Z0064,2025-01-31,47,True,super_active,Zomato,1,10.4,5,4279.76,8,0.08,True,0.05,0.239,1,0.3449
W002397,Suresh Reddy,Kolkata,Z0083,2025-05-01,34,True,full_time,Amazon_Flex|Zepto,2,8.1,3,1578.75,14,0.14,False,0.0,0.408,0,0.4231
W002398,Sunita Mehta,Delhi,Z0016,2024-11-02,60,True,full_time,Swiggy|Blinkit,2,8.8,3,3116.85,1,0.01,True,0.05,0.441,2,0.3557
W002399,Vijay Das,Kolkata,Z0099,2024-01-07,103,True,part_time,Zomato|Swiggy|Blinkit,3,3.5,6,1645.42,11,0.11,False,0.0,0.631,5,0.75
W002400,Kavitha Nair,Mumbai,Z0037,2025-01-16,49,True,part_time,Zepto,1,3.4,5,1496.19,7,0.07,False,0.0,0.265,3,0.5036
W002401,Lakshmi Rao,Chennai,Z0011,2025-11-28,4,True,part_time,Amazon_Flex,1,4.3,4,1405.88,0,0.0,False,0.0,0.248,0,0.4109
W002402,Deepa Pillai,Ahmedabad,Z0092,2025-06-22,27,True,super_active,Blinkit|Amazon_Flex,2,11.3,5,4689.31,17,0.15,True,0.05,0.439,1,0.2687
W002403,Deepa Pillai,Delhi,Z0020,2024-05-23,83,True,part_time,Zepto|Blinkit,2,4.2,4,1461.48,9,0.09,True,0.05,0.443,5,0.4737
W002404,Sunita Mehta,Delhi,Z0018,2024-02-20,97,True,full_time,Blinkit|Zepto,2,7.8,5,3515.65,8,0.08,False,0.0,0.402,1,0.4778
W002405,Lakshmi Rao,Bengaluru,Z0059,2024-03-16,93,True,full_time,Zepto,1,8.0,5,4112.58,11,0.11,False,0.0,0.225,4,0.3822
W002406,Ravi Kumar,Chennai,Z0004,2025-06-27,26,True,full_time,Blinkit|Swiggy,2,7.7,5,2629.28,20,0.15,True,0.05,0.445,1,0.4164
W002407,Arjun Singh,Ahmedabad,Z0092,2024-07-18,75,True,full_time,Zepto,1,7.8,4,1630.87,3,0.03,False,0.0,0.271,4,0.2687
W002408,Vijay Das,Chennai,Z0011,2025-10-15,11,True,full_time,Amazon_Flex,1,8.8,7,3761.76,11,0.11,True,0.05,0.249,1,0.4109
W002409,Sunita Mehta,Bengaluru,Z0052,2024-09-01,69,True,super_active,Swiggy,1,12.3,5,5270.19,28,0.15,False,0.0,0.286,2,0.3367
W002410,Suresh Reddy,Chennai,Z0008,2024-06-27,78,True,part_time,Blinkit|Zomato,2,3.8,5,1869.06,2,0.02,False,0.0,0.449,3,0.5171
W002411,Sunita Mehta,Pune,Z0074,2025-10-19,10,True,full_time,Zomato|Amazon_Flex,2,8.0,6,3398.62,2,0.02,False,0.0,0.412,0,0.2021
W002412,Vijay Das,Bengaluru,Z0052,2024-11-18,58,True,full_time,Zepto|Amazon_Flex,2,8.9,6,5263.58,14,0.14,False,0.0,0.433,1,0.3367
W002413,Divya Babu,Mumbai,Z0045,2024-12-24,53,True,full_time,Zomato|Amazon_Flex|Blinkit,3,8.9,6,6618.32,0,0.0,True,0.05,0.663,3,0.652
W002414,Manoj Iyer,Delhi,Z0019,2025-03-09,42,True,part_time,Blinkit|Zepto,2,4.6,5,1920.8,26,0.15,True,0.05,0.402,1,0.3606
W002415,Lakshmi Rao,Pune,Z0070,2025-02-25,44,True,part_time,Zepto|Blinkit,2,4.6,4,1832.83,0,0.0,True,0.05,0.476,3,0.314
W002416,Arjun Singh,Bengaluru,Z0104,2025-02-03,47,True,full_time,Blinkit|Swiggy|Zepto,3,7.6,5,3712.94,3,0.03,True,0.05,0.622,2,0.5
W002417,Ganesh Murugan,Chennai,Z0005,2025-01-08,51,True,full_time,Zepto|Amazon_Flex|Swiggy|Zomato,4,8.0,6,5582.65,44,0.15,True,0.05,0.867,4,0.3739
W002418,Manoj Iyer,Pune,Z0070,2025-05-16,32,True,full_time,Amazon_Flex,1,8.7,7,3293.91,22,0.15,True,0.05,0.21,2,0.314
W002419,Ganesh Murugan,Chennai,Z0012,2024-07-31,74,True,part_time,Zepto|Amazon_Flex,2,4.6,4,1685.23,8,0.08,False,0.0,0.429,3,0.479
W002420,Ravi Kumar,Mumbai,Z0044,2025-01-03,51,True,full_time,Swiggy|Zomato,2,7.1,4,3042.22,2,0.02,False,0.0,0.404,2,0.3316
W002421,Anjali Verma,Mumbai,Z0102,2025-01-11,50,True,super_active,Zepto|Amazon_Flex|Zomato,3,10.6,5,5129.33,19,0.15,False,0.0,0.651,3,0.5
W002422,Priya Sharma,Ahmedabad,Z0093,2025-11-12,7,True,full_time,Blinkit|Zomato|Amazon_Flex,3,7.4,5,3326.6,5,0.05,False,0.0,0.614,0,0.3688
W002423,Ganesh Murugan,Bengaluru,Z0048,2025-07-16,24,True,super_active,Amazon_Flex,1,10.6,6,5866.88,18,0.15,True,0.05,0.212,0,0.31
W002424,Meena Patel,Bengaluru,Z0046,2025-11-27,4,True,full_time,Zomato|Zepto,2,8.7,6,4318.47,4,0.04,False,0.0,0.46,0,0.3337
W002425,Vijay Das,Bengaluru,Z0058,2024-02-11,98,True,full_time,Amazon_Flex|Zomato|Swiggy,3,8.5,5,4091.16,8,0.08,True,0.05,0.635,3,0.264
W002426,Lakshmi Rao,Mumbai,Z0031,2025-05-22,31,True,full_time,Zepto|Swiggy,2,8.5,6,5406.22,5,0.05,True,0.05,0.479,0,0.452
W002427,Ganesh Murugan,Mumbai,Z0039,2025-03-26,40,True,full_time,Amazon_Flex|Swiggy|Zepto|Blinkit,4,8.2,5,3978.0,11,0.11,True,0.05,0.847,1,0.5414
W002428,Meena Patel,Ahmedabad,Z0095,2024-11-02,60,True,super_active,Swiggy,1,11.3,5,4564.0,0,0.0,False,0.0,0.256,1,0.2869
W002429,Lakshmi Rao,Mumbai,Z0042,2024-07-18,75,True,full_time,Zepto|Swiggy,2,7.5,4,3409.3,0,0.0,True,0.05,0.406,1,0.5489
W002430,Suresh Reddy,Bengaluru,Z0059,2025-11-03,8,True,super_active,Zomato,1,10.8,5,3204.16,8,0.08,True,0.05,0.236,1,0.3822
W002431,Arjun Singh,Ahmedabad,Z0092,2025-09-08,16,True,super_active,Blinkit|Zepto|Zomato,3,13.9,6,7064.79,11,0.11,True,0.05,0.641,0,0.2687
W002432,Suresh Reddy,Chennai,Z0008,2024-03-28,91,True,super_active,Blinkit,1,12.2,5,4402.79,34,0.15,True,0.05,0.257,1,0.5171
W002433,Ganesh Murugan,Hyderabad,Z0061,2024-03-05,95,True,full_time,Swiggy|Blinkit|Zomato|Zepto,4,7.5,6,5152.34,4,0.04,False,0.0,0.889,2,0.3633
W002434,Nisha Krishnan,Bengaluru,Z0052,2025-06-25,27,True,super_active,Zepto,1,12.4,6,5757.49,0,0.0,False,0.0,0.247,0,0.3367
W002435,Kiran Gupta,Hyderabad,Z0067,2025-01-14,50,True,full_time,Blinkit,1,7.2,5,3543.64,3,0.03,False,0.0,0.252,2,0.3552
W002436,Sunita Mehta,Pune,Z0075,2025-02-17,45,True,part_time,Blinkit,1,3.7,4,1142.11,16,0.15,False,0.0,0.287,3,0.3153
W002437,Sunita Mehta,Bengaluru,Z0057,2024-05-11,85,True,part_time,Blinkit,1,4.5,4,1708.1,1,0.01,True,0.05,0.223,5,0.3642
W002438,Arun Shah,Delhi,Z0021,2024-09-12,67,True,part_time,Swiggy|Zepto|Blinkit,3,3.1,5,1573.85,5,0.05,False,0.0,0.648,1,0.4475
W002439,Manoj Iyer,Delhi,Z0017,2024-05-26,83,True,full_time,Zepto|Zomato|Amazon_Flex,3,8.3,4,2860.4,0,0.0,True,0.05,0.608,4,0.4548
W002440,Kavitha Nair,Bengaluru,Z0059,2024-04-19,88,True,part_time,Blinkit|Zomato,2,4.9,4,1626.29,6,0.06,False,0.0,0.421,8,0.3822
W002441,Meena Patel,Pune,Z0072,2024-11-21,57,True,full_time,Amazon_Flex|Zomato|Zepto|Swiggy,4,8.7,3,2603.28,0,0.0,False,0.0,0.819,4,0.2807
W002442,Ramesh Sundar,Delhi,Z0016,2024-10-22,62,True,part_time,Amazon_Flex,1,4.0,4,1629.75,0,0.0,False,0.0,0.274,1,0.3557
W002443,Anjali Verma,Mumbai,Z0038,2025-10-11,11,True,super_active,Zomato|Swiggy|Zepto|Blinkit,4,13.5,6,8078.28,0,0.0,True,0.05,0.811,0,0.4735
W002444,Pooja Mishra,Bengaluru,Z0048,2025-03-05,43,True,full_time,Amazon_Flex|Zepto,2,7.5,5,2422.05,4,0.04,False,0.0,0.415,1,0.31
W002445,Suresh Reddy,Chennai,Z0004,2025-11-15,6,True,full_time,Swiggy,1,7.4,4,2572.77,0,0.0,False,0.0,0.249,0,0.4164
W002446,Sunita Mehta,Chennai,Z0101,2024-06-14,80,True,full_time,Zepto,1,8.1,6,4276.43,14,0.14,False,0.0,0.201,2,0.5
W002447,Anjali Verma,Chennai,Z0007,2024-12-19,53,True,full_time,Amazon_Flex,1,7.8,6,3957.88,16,0.15,False,0.0,0.215,2,0.4632
W002448,Pooja Mishra,Delhi,Z0028,2025-09-27,13,True,super_active,Swiggy,1,10.0,6,4968.26,0,0.0,False,0.0,0.278,2,0.4656
W002449,Arjun Singh,Chennai,Z0001,2024-04-06,90,True,full_time,Zomato|Amazon_Flex,2,8.5,6,3353.94,2,0.02,False,0.0,0.472,6,0.3464
W002450,Pooja Mishra,Chennai,Z0006,2025-01-03,51,True,full_time,Blinkit,1,7.7,3,2303.7,13,0.13,False,0.0,0.206,0,0.4094
W002451,Vijay Das,Pune,Z0074,2025-04-03,38,True,full_time,Amazon_Flex|Blinkit,2,7.5,5,3008.3,5,0.05,False,0.0,0.487,3,0.2021
W002452,Pooja Mishra,Chennai,Z0101,2024-03-10,94,True,full_time,Blinkit,1,8.1,6,3510.85,8,0.08,False,0.0,0.237,1,0.5
W002453,Suresh Reddy,Ahmedabad,Z0093,2025-01-22,49,True,full_time,Zepto,1,7.9,3,1351.62,2,0.02,True,0.05,0.295,1,0.3688
W002454,Ganesh Murugan,Delhi,Z0098,2025-03-06,42,True,super_active,Swiggy,1,11.6,4,3681.14,5,0.05,True,0.05,0.248,3,0.75
W002455,Arun Shah,Kolkata,Z0082,2025-01-10,50,True,full_time,Blinkit,1,7.9,5,3335.47,7,0.07,False,0.0,0.285,0,0.469
W002456,Vijay Das,Kolkata,Z0086,2025-10-28,9,True,super_active,Blinkit|Swiggy|Amazon_Flex,3,13.7,5,6529.99,4,0.04,False,0.0,0.632,0,0.4704
W002457,Rohit Joshi,Chennai,Z0012,2025-12-03,4,True,full_time,Zepto|Blinkit,2,8.8,6,4261.4,1,0.01,True,0.05,0.468,0,0.479
W002458,Vijay Das,Delhi,Z0030,2025-05-24,31,True,full_time,Blinkit,1,8.7,7,6192.82,1,0.01,False,0.0,0.25,0,0.4862
W002459,Arun Shah,Pune,Z0070,2024-12-31,52,True,full_time,Zomato,1,8.0,4,2256.1,10,0.1,False,0.0,0.27,3,0.314
W002460,Kavitha Nair,Ahmedabad,Z0095,2025-08-11,20,True,full_time,Amazon_Flex|Zomato,2,7.1,7,3278.88,6,0.06,True,0.05,0.432,2,0.2869
W002461,Meena Patel,Ahmedabad,Z0091,2025-11-22,5,True,full_time,Zomato|Amazon_Flex|Blinkit,3,8.8,5,2980.22,5,0.05,True,0.05,0.648,0,0.3129
W002462,Manoj Iyer,Kolkata,Z0083,2024-02-23,96,True,full_time,Zepto|Zomato,2,8.9,5,3756.18,14,0.14,True,0.05,0.489,7,0.4231
W002463,Ramesh Sundar,Kolkata,Z0080,2024-03-21,92,True,full_time,Zepto|Zomato,2,8.8,4,2622.05,14,0.14,False,0.0,0.451,5,0.4549
W002464,Ganesh Murugan,Hyderabad,Z0067,2025-01-13,50,True,part_time,Swiggy|Blinkit,2,3.0,5,1543.53,5,0.05,True,0.05,0.455,0,0.3552
W002465,Nisha Krishnan,Chennai,Z0003,2024-01-04,103,True,full_time,Zomato,1,7.6,5,3900.04,2,0.02,True,0.05,0.289,1,0.3985
W002466,Kiran Gupta,Delhi,Z0024,2025-02-25,44,True,full_time,Zomato,1,8.0,3,1942.62,13,0.13,True,0.05,0.225,0,0.3698
